method,metric,mean,ci_low,ci_high,n_seeds
AMSC-norm,support_size,2.1135714285714284,2.0566874449504424,2.1704554121924144,7
AMSC-norm,support_fraction,0.24753337733694875,0.2352603217695856,0.2598064329043119,7
AMSC-norm,same_family_precision,0.8487559523809524,0.7940837591387327,0.903428145623172,7
AMSC-norm,same_family_recall,0.890922619047619,0.8590607425028401,0.922784495592398,7
AMSC-norm,any_same_family,0.9932738095238095,0.9816416104387029,1.0,7
AMSC-norm,jaccard_stability,0.9591608837839994,0.947057017460603,0.9712647501073959,7
AMSC-norm,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,steps_until_first_correct,2560.0,2560.0,2560.0,7
