method,seed,run_dir,task_idx,task_name,family,depth,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,jaccard_stability,first_correct_found,selection_events_until_first_correct,steps_until_first_correct,steps_after_first_selection_until_first_correct
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,1,CurriculumMultiRoomObjectRemapEnv-LavaBall-R2-v0,LavaBall,2,200,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,2,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R2-v0,KeyBoxSwap,2,200,0,1.0,0.5,0.0,,,1.0,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,3,CurriculumMultiRoomObjectRemapEnv-Identity-R2-v0,Identity,2,200,0,1.99,0.6633333333333333,0.0,,,0.9974874371859297,,,,
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,200,1,1.005,0.25125,0.9975,1.0,1.0,0.9974874371859297,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,200,1,3.0,0.5999999999999999,0.33333333333333326,1.0,1.0,1.0,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,200,1,1.01,0.16833333333333333,0.995,1.0,1.0,0.9899497487437185,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,200,1,1.785,0.25499999999999995,0.7025,1.0,1.0,0.871859296482412,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,200,2,2.01,0.25125,0.9966666666666666,1.0,1.0,0.998324958123953,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,200,2,2.42,0.26888888888888896,0.7566666666666666,0.735,1.0,0.9840871021775544,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,200,2,1.99,0.19899999999999998,1.0,0.995,1.0,0.9899497487437185,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,200,2,2.015,0.1831818181818182,0.997,1.0,1.0,0.9969849246231156,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,200,3,3.375,0.28125,0.7674166666666667,0.8216666666666665,1.0,0.8510050251256281,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,200,3,2.0,0.15384615384615383,1.0,0.6666666666666665,1.0,1.0,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,200,3,2.035,0.14535714285714282,1.0,0.6783333333333335,1.0,0.9949748743718593,1.0,1.0,2560.0,0.0
AMSC-norm,90,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-90-mask-linear_comb-no_task_label-mg10/260622-121547,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,200,3,3.225,0.215,0.87125,0.8883333333333332,1.0,0.923283082077052,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,0,CurriculumMultiRoomObjectRemapEnv-BallLava-R2-v0,BallLava,2,0,0,0.0,,,,,,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,1,CurriculumMultiRoomObjectRemapEnv-LavaBall-R2-v0,LavaBall,2,200,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,2,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R2-v0,KeyBoxSwap,2,200,0,1.0,0.5,0.0,,,1.0,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,3,CurriculumMultiRoomObjectRemapEnv-Identity-R2-v0,Identity,2,200,0,1.47,0.49,0.0,,,0.9949748743718593,,,,
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,200,1,1.915,0.47875,0.5441666666666667,1.0,1.0,0.9179229480737018,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,200,1,2.26,0.45199999999999996,0.45666666666666667,1.0,1.0,0.9731993299832495,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,200,1,1.965,0.3275,0.5275,1.0,1.0,0.9204355108877723,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,200,1,2.23,0.31857142857142845,0.475,1.0,1.0,0.9380234505862646,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,200,2,1.955,0.244375,1.0,0.9775,1.0,0.9974874371859297,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,200,2,2.15,0.23888888888888893,0.9533333333333333,1.0,1.0,0.9644053601340035,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,200,2,1.985,0.19849999999999998,0.5125,0.5,1.0,0.966499162479062,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,200,2,3.06,0.27818181818181814,0.7565000000000001,1.0,1.0,0.9102177554438861,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,200,3,2.645,0.22041666666666665,1.0,0.8816666666666666,1.0,0.8626465661641542,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,200,3,3.13,0.2407692307692308,0.97075,0.9983333333333333,1.0,0.9923785594639867,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,200,3,1.79,0.12785714285714284,0.9966666666666666,0.5933333333333334,1.0,0.8324958123953098,1.0,1.0,2560.0,0.0
AMSC-norm,91,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-91-mask-linear_comb-no_task_label-mg10/260622-121547,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,200,3,1.0,0.06666666666666667,1.0,0.33333333333333326,1.0,1.0,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,0,CurriculumMultiRoomObjectRemapEnv-BallLava-R2-v0,BallLava,2,0,0,0.0,,,,,,,,,
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,1,CurriculumMultiRoomObjectRemapEnv-LavaBall-R2-v0,LavaBall,2,200,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,2,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R2-v0,KeyBoxSwap,2,200,0,1.0,0.5,0.0,,,1.0,,,,
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,3,CurriculumMultiRoomObjectRemapEnv-Identity-R2-v0,Identity,2,200,0,2.0,0.6666666666666665,0.0,,,1.0,,,,
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,4,CurriculumMultiRoomObjectRemapEnv-BallLava-R3-v0,BallLava,3,200,1,1.045,0.26125,0.9775,1.0,1.0,0.9748743718592965,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,200,1,3.0,0.5999999999999999,0.33333333333333326,1.0,1.0,1.0,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,200,1,1.94,0.3233333333333333,0.6058333333333333,0.94,0.94,0.9254606365159128,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,200,1,1.875,0.2678571428571428,0.6208333333333332,1.0,1.0,0.932998324958124,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,200,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,200,2,2.145,0.23833333333333342,0.9655,1.0,1.0,0.9880234505862647,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,10,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R4-v0,KeyBoxSwap,4,200,2,1.37,0.13700000000000004,0.9775,0.6525,1.0,0.8601340033500837,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,11,CurriculumMultiRoomObjectRemapEnv-Identity-R4-v0,Identity,4,200,2,1.995,0.1813636363636364,1.0,0.9975,1.0,0.9949748743718593,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,12,CurriculumMultiRoomObjectRemapEnv-BallLava-R5-v0,BallLava,5,200,3,2.93,0.24416666666666664,1.0,0.9766666666666666,1.0,0.9614740368509214,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,13,CurriculumMultiRoomObjectRemapEnv-LavaBall-R5-v0,LavaBall,5,200,3,2.015,0.15499999999999997,0.9958333333333332,0.6666666666666665,1.0,0.9970686767169179,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,14,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R5-v0,KeyBoxSwap,5,200,3,2.015,0.14392857142857138,0.9983333333333333,0.67,1.0,0.992462311557789,1.0,1.0,2560.0,0.0
AMSC-norm,92,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/mg16-interleaved-AMSC-lwe-norm/Minigrid-ppo-supermask-92-mask-linear_comb-no_task_label-mg10/260622-121547,15,CurriculumMultiRoomObjectRemapEnv-Identity-R5-v0,Identity,5,200,3,2.005,0.13366666666666668,1.0,0.6683333333333334,1.0,0.998324958123953,1.0,1.0,2560.0,0.0
