method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
AMSC-shuffled,7,F4-D3,support_size,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,support_fraction,0.1428571428571428,0.1428571428571428,0.1428571428571428,7
AMSC-shuffled,7,F4-D3,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,same_family_recall,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,7,F4-D3,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,8,F1-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,8,F1-D4,support_fraction,0.25,0.25,0.25,7
AMSC-shuffled,8,F1-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,8,F1-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,9,F2-D4,support_size,1.9857142857142858,1.9577142857142857,2.013714285714286,7
AMSC-shuffled,9,F2-D4,support_fraction,0.22063492063492068,0.21752380952380956,0.2237460317460318,7
AMSC-shuffled,9,F2-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,9,F2-D4,same_family_recall,0.9928571428571429,0.9788571428571429,1.0,7
AMSC-shuffled,9,F2-D4,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,9,F2-D4,jaccard_stability,0.9963924963924964,0.9893217893217893,1.0,7
AMSC-shuffled,9,F2-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,9,F2-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,9,F2-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,10,F3-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,10,F3-D4,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
AMSC-shuffled,10,F3-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,10,F3-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,11,F4-D4,support_size,2.0,2.0,2.0,7
AMSC-shuffled,11,F4-D4,support_fraction,0.1818181818181819,0.1818181818181819,0.1818181818181819,7
AMSC-shuffled,11,F4-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,11,F4-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,12,F1-D5,support_size,2.9985714285714287,2.9957714285714285,3.001371428571429,7
AMSC-shuffled,12,F1-D5,support_fraction,0.24988095238095237,0.24964761904761903,0.25011428571428573,7
AMSC-shuffled,12,F1-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,12,F1-D5,same_family_recall,0.9995238095238095,0.9985904761904761,1.0,7
AMSC-shuffled,12,F1-D5,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,12,F1-D5,jaccard_stability,0.9995189995189995,0.9985762385762385,1.0,7
AMSC-shuffled,12,F1-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,12,F1-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,12,F1-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,13,F2-D5,support_size,2.4385714285714286,1.9494228349246037,2.927720022218254,7
AMSC-shuffled,13,F2-D5,support_fraction,0.1875824175824176,0.14995560268650798,0.2252092324783272,7
AMSC-shuffled,13,F2-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,13,F2-D5,same_family_recall,0.812857142857143,0.6498076116415347,0.9759066740727512,7
AMSC-shuffled,13,F2-D5,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,13,F2-D5,jaccard_stability,0.955026455026455,0.9149313962840131,0.9951215137688969,7
AMSC-shuffled,13,F2-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,13,F2-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,13,F2-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,14,F3-D5,support_size,2.717142857142857,2.471119660404555,2.9631660538811593,7
AMSC-shuffled,14,F3-D5,support_fraction,0.19408163265306122,0.1765085471717539,0.21165471813436854,7
AMSC-shuffled,14,F3-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,14,F3-D5,same_family_recall,0.9057142857142858,0.8237065534681851,0.9877220179603865,7
AMSC-shuffled,14,F3-D5,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,14,F3-D5,jaccard_stability,0.9740259740259739,0.9563465877627647,0.9917053602891831,7
AMSC-shuffled,14,F3-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,14,F3-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,14,F3-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,15,F4-D5,support_size,2.6914285714285717,2.3803932250985014,3.002463917758642,7
AMSC-shuffled,15,F4-D5,support_fraction,0.1794285714285714,0.15869288167323342,0.2001642611839094,7
AMSC-shuffled,15,F4-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,15,F4-D5,same_family_recall,0.8971428571428574,0.7934644083661674,1.0,7
AMSC-shuffled,15,F4-D5,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,15,F4-D5,jaccard_stability,0.9754689754689754,0.9522163289799426,0.9987216219580082,7
AMSC-shuffled,15,F4-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,15,F4-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,15,F4-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,16,F1-D6,support_size,3.6642857142857146,3.501147163762956,3.827424264808473,7
AMSC-shuffled,16,F1-D6,support_fraction,0.22901785714285716,0.21882169773518476,0.23921401655052957,7
AMSC-shuffled,16,F1-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,16,F1-D6,same_family_recall,0.9160714285714286,0.875286790940739,0.9568560662021183,7
AMSC-shuffled,16,F1-D6,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,16,F1-D6,jaccard_stability,0.9516594516594515,0.9348966999138327,0.9684222034050703,7
AMSC-shuffled,16,F1-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,16,F1-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,16,F1-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,17,F2-D6,support_size,2.4457142857142857,1.870565841107736,3.0208627303208355,7
AMSC-shuffled,17,F2-D6,support_fraction,0.1438655462184874,0.11003328477104332,0.1776978076659315,7
AMSC-shuffled,17,F2-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,17,F2-D6,same_family_recall,0.6114285714285714,0.467641460276934,0.7552156825802089,7
AMSC-shuffled,17,F2-D6,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,17,F2-D6,jaccard_stability,0.9718614718614719,0.9188771046760345,1.0,7
AMSC-shuffled,17,F2-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,17,F2-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,17,F2-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,18,F3-D6,support_size,2.685714285714286,2.0582830783297634,3.3131454930988085,7
AMSC-shuffled,18,F3-D6,support_fraction,0.1492063492063492,0.11434905990720905,0.18406363850548935,7
AMSC-shuffled,18,F3-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,18,F3-D6,same_family_recall,0.6714285714285715,0.5145707695824409,0.8282863732747021,7
AMSC-shuffled,18,F3-D6,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,18,F3-D6,jaccard_stability,0.9563492063492063,0.9144743182183063,0.9982240944801063,7
AMSC-shuffled,18,F3-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,18,F3-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,18,F3-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,19,F4-D6,support_size,2.512857142857143,2.155505028922814,2.8702092567914717,7
AMSC-shuffled,19,F4-D6,support_fraction,0.13225563909774432,0.1134476331012007,0.15106364509428793,7
AMSC-shuffled,19,F4-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,19,F4-D6,same_family_recall,0.6282142857142857,0.5388762572307035,0.7175523141978679,7
AMSC-shuffled,19,F4-D6,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,19,F4-D6,jaccard_stability,0.9805194805194805,0.9524667313613435,1.0,7
AMSC-shuffled,19,F4-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,19,F4-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,19,F4-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,20,F1-D7,support_size,3.4214285714285717,2.7803753131106688,4.062481829746474,7
AMSC-shuffled,20,F1-D7,support_fraction,0.17107142857142857,0.13901876565553345,0.2031240914873237,7
AMSC-shuffled,20,F1-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,20,F1-D7,same_family_recall,0.6842857142857143,0.5560750626221338,0.8124963659492948,7
AMSC-shuffled,20,F1-D7,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,20,F1-D7,jaccard_stability,0.9413660413660414,0.9293066830349137,0.9534253996971691,7
AMSC-shuffled,20,F1-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,20,F1-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,20,F1-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,21,F2-D7,support_size,2.7371428571428567,2.1938418356087537,3.2804438786769596,7
AMSC-shuffled,21,F2-D7,support_fraction,0.13034013605442174,0.10446865883851209,0.1562116132703314,7
AMSC-shuffled,21,F2-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,21,F2-D7,same_family_recall,0.5474285714285714,0.4387683671217508,0.6560887757353919,7
AMSC-shuffled,21,F2-D7,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,21,F2-D7,jaccard_stability,0.9747474747474748,0.9372290240646324,1.0,7
AMSC-shuffled,21,F2-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,21,F2-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,21,F2-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,22,F3-D7,support_size,2.302857142857143,1.8080698619642996,2.7976444237499862,7
AMSC-shuffled,22,F3-D7,support_fraction,0.10467532467532469,0.08218499372565001,0.12716565562499937,7
AMSC-shuffled,22,F3-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,22,F3-D7,same_family_recall,0.4605714285714286,0.36161397239286,0.5595288847499972,7
AMSC-shuffled,22,F3-D7,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,22,F3-D7,jaccard_stability,0.9719817219817221,0.9536145102999263,0.9903489336635178,7
AMSC-shuffled,22,F3-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,22,F3-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,22,F3-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,23,F4-D7,support_size,3.312857142857143,2.9613372429937073,3.664377042720579,7
AMSC-shuffled,23,F4-D7,support_fraction,0.1440372670807453,0.12875379317363939,0.1593207409878512,7
AMSC-shuffled,23,F4-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,23,F4-D7,same_family_recall,0.6625714285714286,0.5922674485987415,0.7328754085441157,7
AMSC-shuffled,23,F4-D7,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,23,F4-D7,jaccard_stability,0.9942279942279942,0.982914862914863,1.0,7
AMSC-shuffled,23,F4-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,23,F4-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,23,F4-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,24,F1-D8,support_size,3.8600000000000003,3.070558881233059,4.6494411187669415,7
AMSC-shuffled,24,F1-D8,support_fraction,0.16083333333333336,0.1279399533847108,0.19372671328195593,7
AMSC-shuffled,24,F1-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,24,F1-D8,same_family_recall,0.6433333333333334,0.5117598135388431,0.7749068531278237,7
AMSC-shuffled,24,F1-D8,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,24,F1-D8,jaccard_stability,0.9348965848965849,0.9116483982469044,0.9581447715462654,7
AMSC-shuffled,24,F1-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,24,F1-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,24,F1-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,25,F2-D8,support_size,3.545714285714286,2.8399605987478864,4.251467972680685,7
AMSC-shuffled,25,F2-D8,support_fraction,0.14182857142857141,0.11359842394991544,0.17005871890722737,7
AMSC-shuffled,25,F2-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,25,F2-D8,same_family_recall,0.590952380952381,0.47332676645798116,0.7085779954467809,7
AMSC-shuffled,25,F2-D8,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,25,F2-D8,jaccard_stability,0.9952380952380953,0.9905707144132384,0.9999054760629521,7
AMSC-shuffled,25,F2-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,25,F2-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,25,F2-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,26,F3-D8,support_size,3.07,2.512354616863608,3.6276453831363917,7
AMSC-shuffled,26,F3-D8,support_fraction,0.11807692307692307,0.09662902372552339,0.13952482242832276,7
AMSC-shuffled,26,F3-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,26,F3-D8,same_family_recall,0.5116666666666667,0.41872576947726803,0.6046075638560654,7
AMSC-shuffled,26,F3-D8,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,26,F3-D8,jaccard_stability,0.9780182780182781,0.9573406984423196,0.9986958575942366,7
AMSC-shuffled,26,F3-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,26,F3-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,26,F3-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-shuffled,27,F4-D8,support_size,4.285714285714286,3.92423584006826,4.647192731360311,7
AMSC-shuffled,27,F4-D8,support_fraction,0.15873015873015875,0.14534206815067632,0.17211824930964117,7
AMSC-shuffled,27,F4-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-shuffled,27,F4-D8,same_family_recall,0.7142857142857144,0.6540393066780437,0.7745321218933852,7
AMSC-shuffled,27,F4-D8,any_same_family,1.0,1.0,1.0,7
AMSC-shuffled,27,F4-D8,jaccard_stability,1.0,1.0,1.0,7
AMSC-shuffled,27,F4-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-shuffled,27,F4-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-shuffled,27,F4-D8,steps_until_first_correct,512.0,512.0,512.0,7
