method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
Mask-SC-oracle,8,F1-D4,cap_utilization,,,,0
Mask-SC-oracle,8,F1-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-oracle,8,F1-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,raw_cap_utilization,,,,0
Mask-SC-oracle,8,F1-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,selected_similarity_mean,,,,0
Mask-SC-oracle,8,F1-D4,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,8,F1-D4,threshold_qualified_count,,,,0
Mask-SC-oracle,8,F1-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,8,F1-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,9,F2-D4,support_size,2.0,2.0,2.0,7
Mask-SC-oracle,9,F2-D4,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
Mask-SC-oracle,9,F2-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,cap_utilization,,,,0
Mask-SC-oracle,9,F2-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-oracle,9,F2-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,raw_cap_utilization,,,,0
Mask-SC-oracle,9,F2-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,selected_similarity_mean,,,,0
Mask-SC-oracle,9,F2-D4,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,9,F2-D4,threshold_qualified_count,,,,0
Mask-SC-oracle,9,F2-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,9,F2-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,10,F3-D4,support_size,2.0,2.0,2.0,7
Mask-SC-oracle,10,F3-D4,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
Mask-SC-oracle,10,F3-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,cap_utilization,,,,0
Mask-SC-oracle,10,F3-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-oracle,10,F3-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,raw_cap_utilization,,,,0
Mask-SC-oracle,10,F3-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,selected_similarity_mean,,,,0
Mask-SC-oracle,10,F3-D4,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,10,F3-D4,threshold_qualified_count,,,,0
Mask-SC-oracle,10,F3-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,10,F3-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,11,F4-D4,support_size,2.0,2.0,2.0,7
Mask-SC-oracle,11,F4-D4,support_fraction,0.1818181818181819,0.1818181818181819,0.1818181818181819,7
Mask-SC-oracle,11,F4-D4,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,cap_utilization,,,,0
Mask-SC-oracle,11,F4-D4,raw_support_size,2.0,2.0,2.0,7
Mask-SC-oracle,11,F4-D4,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,raw_cap_utilization,,,,0
Mask-SC-oracle,11,F4-D4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,selected_similarity_mean,,,,0
Mask-SC-oracle,11,F4-D4,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,11,F4-D4,threshold_qualified_count,,,,0
Mask-SC-oracle,11,F4-D4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,11,F4-D4,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,12,F1-D5,support_size,3.0,3.0,3.0,7
Mask-SC-oracle,12,F1-D5,support_fraction,0.25,0.25,0.25,7
Mask-SC-oracle,12,F1-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,cap_utilization,,,,0
Mask-SC-oracle,12,F1-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-oracle,12,F1-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,raw_cap_utilization,,,,0
Mask-SC-oracle,12,F1-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,selected_similarity_mean,,,,0
Mask-SC-oracle,12,F1-D5,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,12,F1-D5,threshold_qualified_count,,,,0
Mask-SC-oracle,12,F1-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,12,F1-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,13,F2-D5,support_size,3.0,3.0,3.0,7
Mask-SC-oracle,13,F2-D5,support_fraction,0.23076923076923078,0.23076923076923075,0.2307692307692308,7
Mask-SC-oracle,13,F2-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,cap_utilization,,,,0
Mask-SC-oracle,13,F2-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-oracle,13,F2-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,raw_cap_utilization,,,,0
Mask-SC-oracle,13,F2-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,selected_similarity_mean,,,,0
Mask-SC-oracle,13,F2-D5,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,13,F2-D5,threshold_qualified_count,,,,0
Mask-SC-oracle,13,F2-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,13,F2-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,14,F3-D5,support_size,3.0,3.0,3.0,7
Mask-SC-oracle,14,F3-D5,support_fraction,0.21428571428571436,0.2142857142857143,0.2142857142857144,7
Mask-SC-oracle,14,F3-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,cap_utilization,,,,0
Mask-SC-oracle,14,F3-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-oracle,14,F3-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,raw_cap_utilization,,,,0
Mask-SC-oracle,14,F3-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,selected_similarity_mean,,,,0
Mask-SC-oracle,14,F3-D5,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,14,F3-D5,threshold_qualified_count,,,,0
Mask-SC-oracle,14,F3-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,14,F3-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,15,F4-D5,support_size,3.0,3.0,3.0,7
Mask-SC-oracle,15,F4-D5,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
Mask-SC-oracle,15,F4-D5,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,cap_utilization,,,,0
Mask-SC-oracle,15,F4-D5,raw_support_size,3.0,3.0,3.0,7
Mask-SC-oracle,15,F4-D5,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,raw_cap_utilization,,,,0
Mask-SC-oracle,15,F4-D5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,selected_similarity_mean,,,,0
Mask-SC-oracle,15,F4-D5,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,15,F4-D5,threshold_qualified_count,,,,0
Mask-SC-oracle,15,F4-D5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,15,F4-D5,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,16,F1-D6,support_size,4.0,4.0,4.0,7
Mask-SC-oracle,16,F1-D6,support_fraction,0.25,0.25,0.25,7
Mask-SC-oracle,16,F1-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,cap_utilization,,,,0
Mask-SC-oracle,16,F1-D6,raw_support_size,4.0,4.0,4.0,7
Mask-SC-oracle,16,F1-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,raw_cap_utilization,,,,0
Mask-SC-oracle,16,F1-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,selected_similarity_mean,,,,0
Mask-SC-oracle,16,F1-D6,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,16,F1-D6,threshold_qualified_count,,,,0
Mask-SC-oracle,16,F1-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,16,F1-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,17,F2-D6,support_size,4.0,4.0,4.0,7
Mask-SC-oracle,17,F2-D6,support_fraction,0.23529411764705882,0.2352941176470588,0.23529411764705885,7
Mask-SC-oracle,17,F2-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,cap_utilization,,,,0
Mask-SC-oracle,17,F2-D6,raw_support_size,4.0,4.0,4.0,7
Mask-SC-oracle,17,F2-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,raw_cap_utilization,,,,0
Mask-SC-oracle,17,F2-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,selected_similarity_mean,,,,0
Mask-SC-oracle,17,F2-D6,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,17,F2-D6,threshold_qualified_count,,,,0
Mask-SC-oracle,17,F2-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,17,F2-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,18,F3-D6,support_size,4.0,4.0,4.0,7
Mask-SC-oracle,18,F3-D6,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
Mask-SC-oracle,18,F3-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,cap_utilization,,,,0
Mask-SC-oracle,18,F3-D6,raw_support_size,4.0,4.0,4.0,7
Mask-SC-oracle,18,F3-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,raw_cap_utilization,,,,0
Mask-SC-oracle,18,F3-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,selected_similarity_mean,,,,0
Mask-SC-oracle,18,F3-D6,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,18,F3-D6,threshold_qualified_count,,,,0
Mask-SC-oracle,18,F3-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,18,F3-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,19,F4-D6,support_size,4.0,4.0,4.0,7
Mask-SC-oracle,19,F4-D6,support_fraction,0.21052631578947364,0.21052631578947362,0.21052631578947367,7
Mask-SC-oracle,19,F4-D6,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,cap_utilization,,,,0
Mask-SC-oracle,19,F4-D6,raw_support_size,4.0,4.0,4.0,7
Mask-SC-oracle,19,F4-D6,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,raw_cap_utilization,,,,0
Mask-SC-oracle,19,F4-D6,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,selected_similarity_mean,,,,0
Mask-SC-oracle,19,F4-D6,raw_selected_similarity_mean,,,,0
Mask-SC-oracle,19,F4-D6,threshold_qualified_count,,,,0
Mask-SC-oracle,19,F4-D6,first_correct_found,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
Mask-SC-oracle,19,F4-D6,steps_until_first_correct,512.0,512.0,512.0,7
Mask-SC-oracle,20,F1-D7,support_size,5.0,5.0,5.0,7
Mask-SC-oracle,20,F1-D7,support_fraction,0.25,0.25,0.25,7
Mask-SC-oracle,20,F1-D7,same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,any_same_family,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,family_pure_support,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,jaccard_stability,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,cap_utilization,,,,0
Mask-SC-oracle,20,F1-D7,raw_support_size,5.0,5.0,5.0,7
Mask-SC-oracle,20,F1-D7,raw_same_family_precision,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,raw_same_family_recall,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,raw_parent_selected,1.0,1.0,1.0,7
Mask-SC-oracle,20,F1-D7,raw_cap_utilization,,,,0
