method,seed,run_dir,task_idx,task_name,family,depth,same_family_beta_mass,cross_family_beta_mass,current_beta_mass,selected_prior_count,effective_n,active_component_count
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,14,F3-D5,F3,5,0.7567911316984199,0.0,0.24320886830158006,3.0,3.9880017512109043,4.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,15,F4-D5,F4,5,0.765004531606575,0.0,0.23499546839342494,3.0,3.9852656753424442,4.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,16,F1-D6,F1,6,0.8027431618742791,0.0,0.19725683812572095,4.0,4.990511582243345,5.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,17,F2-D6,F2,6,0.8072274433748344,0.0,0.19277255662516563,4.0,4.989826699311023,5.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,18,F3-D6,F3,6,0.7774307250762155,0.0,0.22256927492378448,4.0,4.9801903785158865,5.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,19,F4-D6,F4,6,0.8128368608568609,0.0,0.18716313914313917,4.0,4.985144224742222,5.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,20,F1-D7,F1,7,0.8347931645580726,0.0,0.16520683544192738,5.0,5.9887812808902074,6.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,21,F2-D7,F2,7,0.8315088627665407,0.0,0.16849113723345924,5.0,5.987650074213126,6.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,22,F3-D7,F3,7,0.8190756938376487,0.0,0.1809243061623514,5.0,5.9809254211427385,6.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,23,F4-D7,F4,7,0.8425233778060848,0.0,0.1574766221939153,5.0,5.983025662451249,6.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,24,F1-D8,F1,8,0.8591609838001567,0.0,0.14083901619984324,6.0,6.978219854720203,7.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,25,F2-D8,F2,8,0.8533424807485599,0.0,0.14665751925144013,6.0,6.9778466544549955,7.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,26,F3-D8,F3,8,0.8501932522511788,0.0,0.1498067477488211,6.0,6.982951585016771,7.0
Mask-SC-oracle,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260619-213307,27,F4-D8,F4,8,0.8457720939301023,0.0,0.15422790606989764,6.0,6.991252533425491,7.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,4,F1-D3,F1,3,0.522290162213061,0.0,0.4777098377869389,1.0,1.9944917061686933,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,5,F2-D3,F2,3,0.4989841701276544,0.0,0.5010158298723457,1.0,1.9990245800917612,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,6,F3-D3,F3,3,0.5086184166340271,0.0,0.49138158336597293,1.0,1.9992603972590488,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,7,F4-D3,F4,3,0.5355172918134345,0.0,0.4644827081865654,1.0,1.987930032031776,2.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,8,F1-D4,F1,4,0.676726418003724,0.0,0.32327358199627604,2.0,2.995121307616713,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,9,F2-D4,F2,4,0.680568621598947,0.0,0.31943137840105296,2.0,2.990090479146453,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,10,F3-D4,F3,4,0.6658655763727339,0.0,0.3341344236272662,2.0,2.9956505215292246,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,11,F4-D4,F4,4,0.6835219147093212,0.0,0.31647808529067867,2.0,2.9913350644498604,3.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,12,F1-D5,F1,5,0.7527556177246554,0.0,0.2472443822753446,3.0,3.996388746093585,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,13,F2-D5,F2,5,0.7355624341405811,0.0,0.2644375658594189,3.0,3.9949966605514105,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,14,F3-D5,F3,5,0.7416511329019567,0.0,0.2583488670980433,3.0,3.9921901903609482,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,15,F4-D5,F4,5,0.7664584481843247,0.0,0.2335415518156753,3.0,3.986654908694958,4.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,16,F1-D6,F1,6,0.8024246100301109,0.0,0.19757538996988916,4.0,4.990460842225698,5.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,17,F2-D6,F2,6,0.8035004317186638,0.0,0.19649956828133625,4.0,4.98238671073417,5.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,18,F3-D6,F3,6,0.7809291735143503,0.0,0.21907082648564963,4.0,4.985797683638205,5.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,19,F4-D6,F4,6,0.8162444906742172,0.0,0.18375550932578277,4.0,4.981031946570749,5.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,20,F1-D7,F1,7,0.8325168860219628,0.0,0.16748311397803708,5.0,5.989067556135074,6.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,21,F2-D7,F2,7,0.8294331190672741,0.0,0.17056688093272593,5.0,5.983666467360036,6.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,22,F3-D7,F3,7,0.8182054721019316,0.0,0.1817945278980684,5.0,5.9805577365772296,6.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,23,F4-D7,F4,7,0.8457593326113637,0.0,0.15424066738863632,5.0,5.97838209305456,6.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,24,F1-D8,F1,8,0.8572679411957687,0.0,0.1427320588042313,6.0,6.980893355166629,7.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,25,F2-D8,F2,8,0.8526535347765762,0.0,0.1473464652234238,6.0,6.9643830974234415,7.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,26,F3-D8,F3,8,0.8457020852139884,0.0,0.15429791478601168,6.0,6.979265673148821,7.0
Mask-SC-oracle,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260619-213307,27,F4-D8,F4,8,0.8576987123865475,0.0,0.14230128761345254,6.0,6.991529213814519,7.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,4,F1-D3,F1,3,0.5297638997154139,0.0,0.470236100284586,1.0,1.991741922477111,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,5,F2-D3,F2,3,0.5040775736472098,0.0,0.49592242635279016,1.0,1.9996346355528043,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,6,F3-D3,F3,3,0.5060526336553702,0.0,0.49394736634462977,1.0,1.9994852282371745,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,7,F4-D3,F4,3,0.5340315807300929,0.0,0.46596841926990706,1.0,1.9885507707856143,2.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,8,F1-D4,F1,4,0.679401529526889,0.0,0.32059847047311096,2.0,2.994814207881635,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,9,F2-D4,F2,4,0.6846751747585766,0.0,0.31532482524142325,2.0,2.9905219636541363,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,10,F3-D4,F3,4,0.6726220921639106,0.0,0.32737790783608933,2.0,2.9929070543681355,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,11,F4-D4,F4,4,0.6870476335890647,0.0,0.31295236641093516,2.0,2.986875079678917,3.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,12,F1-D5,F1,5,0.7603630442997795,0.0,0.23963695570022053,3.0,3.992299983662324,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,13,F2-D5,F2,5,0.7598645169171077,0.0,0.2401354830828923,3.0,3.9922645928304363,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,14,F3-D5,F3,5,0.7541777241625338,0.0,0.24582227583746624,3.0,3.9951475362396196,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,15,F4-D5,F4,5,0.7679238954233278,0.0,0.23207610457667208,3.0,3.9810693825748116,4.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,16,F1-D6,F1,6,0.807796410460867,0.0,0.19220358953913289,4.0,4.989637241384402,5.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,17,F2-D6,F2,6,0.8065764235705905,0.0,0.19342357642940966,4.0,4.991660784484869,5.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,18,F3-D6,F3,6,0.7855104326339867,0.0,0.21448956736601335,4.0,4.992036419331543,5.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,19,F4-D6,F4,6,0.8175448938912815,0.0,0.1824551061087185,4.0,4.976583997574821,5.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,20,F1-D7,F1,7,0.8364138598694449,0.0,0.16358614013055495,5.0,5.9874197719104405,6.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,21,F2-D7,F2,7,0.8326798077517694,0.0,0.1673201922482307,5.0,5.990949009220197,6.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,22,F3-D7,F3,7,0.8226877393052291,0.0,0.17731226069477088,5.0,5.990053436677491,6.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,23,F4-D7,F4,7,0.845608310674948,0.0,0.15439168932505198,5.0,5.97561757354538,6.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,24,F1-D8,F1,8,0.8598339686040527,0.0,0.1401660313959472,6.0,6.97355725401337,7.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,25,F2-D8,F2,8,0.8533325633532464,0.0,0.1466674366467537,6.0,6.979645487838468,7.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,26,F3-D8,F3,8,0.8490100695665432,0.0,0.1509899304334568,6.0,6.986401480328818,7.0
Mask-SC-oracle,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260619-213307,27,F4-D8,F4,8,0.8593244965887579,0.0,0.14067550341124227,6.0,6.983599461095723,7.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,4,F1-D3,F1,3,0.5319228265814465,0.0,0.4680771734185535,1.0,1.9897609661233002,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,5,F2-D3,F2,3,0.5032172212053315,0.0,0.4967827787946685,1.0,1.9992871973676576,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,6,F3-D3,F3,3,0.49940954125379877,0.0,0.5005904587462012,1.0,1.9995017629189786,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,7,F4-D3,F4,3,0.5298948782506929,0.0,0.47010512174930713,1.0,1.9921610010716093,2.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,8,F1-D4,F1,4,0.6803511064261408,0.0,0.31964889357385917,2.0,2.9944209374690542,3.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,9,F2-D4,F2,4,0.6810555595065966,0.0,0.3189444404934034,2.0,2.9911455738966466,3.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,10,F3-D4,F3,4,0.6694895740295197,0.0,0.33051042597048036,2.0,2.9931088567618707,3.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,11,F4-D4,F4,4,0.6810578660350871,0.0,0.3189421339649129,2.0,2.993043337673088,3.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,12,F1-D5,F1,5,0.7602589784863213,0.0,0.23974102151367874,3.0,3.9937820908480743,4.0
Mask-SC-oracle,89,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/ct28-interleaved-MaskSC-oracle/MetaCTgraph-ppo-supermask-89-mask-linear_comb-ct14_md/260619-213307,13,F2-D5,F2,5,0.7599597293989667,0.0,0.24004027060103325,3.0,3.9924340390316226,4.0
