method,seed,run_dir,task_idx,task_name,family,depth,layer,component_idx,component_role,beta_logit,beta_weight,selected_prior_count,effective_n,source
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.phi_body.layers.0,5,current,0.13803575932979584,0.4247487466660635,1,1.9557013987893304,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.phi_body.layers.1,1,same_family,0.3700943887233734,0.531422199252709,1,1.9921322362441136,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.phi_body.layers.1,5,current,0.24423973262310028,0.4685778007472911,1,1.9921322362441136,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.phi_body.layers.2,1,same_family,0.41557225584983826,0.5761081489624453,1,1.9547097630846832,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.phi_body.layers.2,5,current,0.1087552085518837,0.4238918510375547,1,1.9547097630846832,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.fc_action,1,same_family,0.2985214591026306,0.5823911937364773,1,1.9471291443375787,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.fc_action,5,current,-0.034075792878866196,0.4176088062635227,1,1.9471291443375787,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.fc_critic,1,same_family,0.1859373152256012,0.5120454849573622,1,1.9988399236162713,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,5,CurriculumMultiRoomObjectRemapEnv-LavaBall-R3-v0,LavaBall,3,network.fc_critic,5,current,0.13774605095386505,0.48795451504263776,1,1.9988399236162713,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.0,2,same_family,0.4296402931213379,0.6395851611645149,1,1.8553976045146243,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.0,6,current,-0.1439237892627716,0.3604148388354851,1,1.8553976045146243,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.1,2,same_family,0.24213868379592896,0.5494778622692016,1,1.9806054452085224,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.1,6,current,0.0435774140059948,0.4505221377307984,1,1.9806054452085224,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.2,2,same_family,0.192521870136261,0.5248116105009385,1,1.995087169543243,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.phi_body.layers.2,6,current,0.09319384396076202,0.47518838949906156,1,1.995087169543243,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.fc_action,2,same_family,0.5810701251029968,0.7060833194312347,1,1.7095750951052051,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.fc_action,6,current,-0.2953667938709259,0.29391668056876524,1,1.7095750951052051,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.fc_critic,2,same_family,0.2986736595630646,0.5772837414551724,1,1.953332719436285,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,6,CurriculumMultiRoomObjectRemapEnv-KeyBoxSwap-R3-v0,KeyBoxSwap,3,network.fc_critic,6,current,-0.012959068641066551,0.42271625854482764,1,1.953332719436285,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.0,3,same_family,0.5602814555168152,0.7048628269735886,1,1.7125118775988384,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.0,7,current,-0.31028151512145996,0.2951371730264115,1,1.7125118775988384,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.1,3,same_family,0.13943232595920563,0.5072159245765254,1,1.9995835302016558,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.1,7,current,0.1105666235089302,0.49278407542347463,1,1.9995835302016558,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.2,3,same_family,0.4121774137020111,0.6397676264551206,1,1.8550467273430504,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.phi_body.layers.2,7,current,-0.16217830777168274,0.3602323735448793,1,1.8550467273430504,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.fc_action,3,same_family,0.808172881603241,0.7967878121346041,1,1.4789267486593376,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.fc_action,7,current,-0.5581648349761963,0.20321218786539583,1,1.4789267486593376,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.fc_critic,3,same_family,0.2127363681793213,0.5437560897255949,1,1.9847996469984213,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,7,CurriculumMultiRoomObjectRemapEnv-Identity-R3-v0,Identity,3,network.fc_critic,7,current,0.03726314380764961,0.45624391027440514,1,1.9847996469984213,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.0,0,same_family,0.18163499236106873,0.33060017617747356,2,2.98287427824486,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.0,4,same_family,0.282108873128891,0.3655428829268452,2,2.98287427824486,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.0,8,current,0.097282275557518,0.30385694089568127,2,2.98287427824486,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.1,0,same_family,0.07390602678060532,0.30252935368151374,2,2.885148844285358,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.1,4,same_family,0.41545331478118896,0.4256960516053773,2,2.885148844285358,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.1,8,current,-0.03329925611615181,0.2717745947131089,2,2.885148844285358,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.2,0,same_family,0.11995250731706619,0.29542740584142146,2,2.884736835556749,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.2,4,same_family,0.4883069097995758,0.4269972374931774,2,2.884736835556749,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.phi_body.layers.2,8,current,0.05762181803584099,0.277575356665401,2,2.884736835556749,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_action,0,same_family,0.028851645067334175,0.2903499515798185,2,2.804458903388497,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_action,4,same_family,0.4802444279193878,0.4559940257053584,2,2.804458903388497,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_action,8,current,-0.10625617206096649,0.25365602271482307,2,2.804458903388497,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_critic,0,same_family,0.15319781005382538,0.33532957591768664,2,2.933576156318221,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_critic,4,same_family,0.3137795627117157,0.3937418964839529,2,2.933576156318221,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,8,CurriculumMultiRoomObjectRemapEnv-BallLava-R4-v0,BallLava,4,network.fc_critic,8,current,-0.06006099656224251,0.2709285275983605,2,2.933576156318221,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.0,1,same_family,0.2513568699359894,0.3841207083967563,2,2.963563374070674,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.0,5,same_family,0.06448091566562653,0.31864603982466316,2,2.963563374070674,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.0,9,current,-0.005082787945866585,0.29723325177858034,2,2.963563374070674,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.1,1,same_family,0.08583582192659378,0.32699380664511263,2,2.9934930189641844,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.1,5,same_family,0.058820806443691254,0.3182783184683261,2,2.9934930189641844,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.1,9,current,0.1672455370426178,0.3547278748865614,2,2.9934930189641844,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.2,1,same_family,0.1315104216337204,0.33155083973327976,2,2.9848246581367133,checkpoint_reconstruction
Mask-SC-4,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/checklist_runs/mg16-interleaved-MaskSC-4-thesis/Minigrid-ppo-supermask-86-mask-linear_comb-no_task_label-mg10/260619-132014,9,CurriculumMultiRoomObjectRemapEnv-LavaBall-R4-v0,LavaBall,4,network.phi_body.layers.2,5,same_family,0.048552632331848145,0.3051560762894868,2,2.9848246581367133,checkpoint_reconstruction
