method,depth,metric,mean,ci_low,ci_high,n_seeds
Mask-SC-4,3,steps_until_first_correct,4516.571428571428,-2679.7757194752803,11712.918576618136,7
Mask-SC-4,4,support_size,2.075571428571428,1.7948809133534513,2.3562619437894052,7
Mask-SC-4,4,support_fraction,0.22580104617604618,0.1942123022885479,0.25738979006354445,7
Mask-SC-4,4,same_family_precision,0.9048592628814986,0.8202446334171571,0.9894738923458402,7
Mask-SC-4,4,same_family_recall,0.8726964285714287,0.8266652363390594,0.918727620803798,7
Mask-SC-4,4,any_same_family,0.9937857142857143,0.9867802330983392,1.0,7
Mask-SC-4,4,parent_selected,0.9791071428571428,0.9536837763084997,1.0,7
Mask-SC-4,4,family_pure_support,0.8004285714285715,0.64193097449621,0.958926168360933,7
Mask-SC-4,4,jaccard_stability,0.9396080604413938,0.9162423823812539,0.9629737385015337,7
Mask-SC-4,4,cap_utilization,0.518892857142857,0.44872022833836284,0.5890654859473513,7
Mask-SC-4,4,raw_support_size,2.075571428571428,1.7948809133534513,2.3562619437894052,7
Mask-SC-4,4,raw_same_family_precision,0.9048592628814986,0.8202446334171571,0.9894738923458402,7
Mask-SC-4,4,raw_same_family_recall,0.8726964285714287,0.8266652363390594,0.918727620803798,7
Mask-SC-4,4,raw_parent_selected,0.9791071428571428,0.9536837763084997,1.0,7
Mask-SC-4,4,raw_cap_utilization,0.518892857142857,0.44872022833836284,0.5890654859473513,7
Mask-SC-4,4,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-4,4,selected_similarity_mean,0.8458958201016152,0.8303230398888377,0.8614686003143928,7
Mask-SC-4,4,raw_selected_similarity_mean,0.8458958201016152,0.8303230398888377,0.8614686003143928,7
Mask-SC-4,4,threshold_qualified_count,2.0904642857142854,1.7887262455757131,2.3922023258528577,7
Mask-SC-4,4,first_correct_found,1.0,1.0,1.0,7
Mask-SC-4,4,selection_events_until_first_correct,2.0714285714285716,0.2767326826124932,3.86612446024465,7
Mask-SC-4,4,steps_until_first_correct,1060.5714285714287,141.6871334975965,1979.4557236452608,7
Mask-SC-4,5,support_size,2.927642857142857,2.7149270887256254,3.140358625560089,7
Mask-SC-4,5,support_fraction,0.2216401622187336,0.20573899503482893,0.23754132940263825,7
Mask-SC-4,5,same_family_precision,0.9170727244468454,0.8746745683278739,0.9594708805658169,7
Mask-SC-4,5,same_family_recall,0.8674642857142857,0.8152059217904122,0.9197226496381592,7
Mask-SC-4,5,any_same_family,0.97975,0.9455215746783466,1.0,7
Mask-SC-4,5,parent_selected,0.9604642857142858,0.9195056911745965,1.0,7
Mask-SC-4,5,family_pure_support,0.6747500000000001,0.5155327777322232,0.833967222267777,7
Mask-SC-4,5,jaccard_stability,0.9348771390438059,0.918149231292908,0.9516050467947037,7
Mask-SC-4,5,cap_utilization,0.7319107142857143,0.6787317721814063,0.7850896563900223,7
Mask-SC-4,5,raw_support_size,2.927642857142857,2.7149270887256254,3.140358625560089,7
Mask-SC-4,5,raw_same_family_precision,0.9170727244468454,0.8746745683278739,0.9594708805658169,7
Mask-SC-4,5,raw_same_family_recall,0.8674642857142857,0.8152059217904122,0.9197226496381592,7
Mask-SC-4,5,raw_parent_selected,0.9604642857142858,0.9195056911745965,1.0,7
Mask-SC-4,5,raw_cap_utilization,0.7319107142857143,0.6787317721814063,0.7850896563900223,7
Mask-SC-4,5,performance_filter_retention,1.0,1.0,1.0,7
Mask-SC-4,5,selected_similarity_mean,0.849966455702908,0.8321263624679599,0.867806548937856,7
Mask-SC-4,5,raw_selected_similarity_mean,0.849966455702908,0.8321263624679599,0.867806548937856,7
Mask-SC-4,5,threshold_qualified_count,3.151964285714286,2.731132952359302,3.57279561906927,7
Mask-SC-4,5,first_correct_found,1.0,1.0,1.0,7
Mask-SC-4,5,selection_events_until_first_correct,1.2142857142857142,0.7942857142857143,1.6342857142857141,7
Mask-SC-4,5,steps_until_first_correct,621.7142857142857,406.6742857142857,836.7542857142856,7
