method,seed,run_dir,task_idx,task_name,family,depth,num_selection_events,relevant_prior_count,support_size,support_fraction,same_family_precision,same_family_recall,any_same_family,jaccard_stability,first_correct_found,selection_events_until_first_correct,steps_until_first_correct,steps_after_first_selection_until_first_correct
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,25,B-D8,B,8,100,6,4.45,0.17799999999999996,1.0,0.7416666666666668,1.0,0.8983164983164982,1.0,1.0,512.0,0.0
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,26,C-D8,C,8,100,6,2.0,0.0769230769230769,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,27,D-D8,D,8,100,6,4.11,0.15222222222222226,1.0,0.6850000000000003,1.0,0.9262626262626263,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,0,A-D2,A,2,0,0,0.0,,,,,,,,,
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,1,B-D2,B,2,100,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,2,C-D2,C,2,100,0,1.01,0.505,0.0,,,0.9494949494949495,,,,
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,3,D-D2,D,2,100,0,1.0,0.3333333333333334,0.0,,,1.0,,,,
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,4,A-D3,A,3,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,11,D-D4,D,4,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,12,A-D5,A,5,100,3,2.97,0.2475,1.0,0.99,1.0,0.9797979797979798,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,13,B-D5,B,5,100,3,2.93,0.22538461538461538,1.0,0.9766666666666666,1.0,0.9595959595959596,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,14,C-D5,C,5,100,3,2.55,0.1821428571428571,1.0,0.85,1.0,0.8754208754208754,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,15,D-D5,D,5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,16,A-D6,A,6,100,4,2.63,0.164375,1.0,0.6575,1.0,0.8030303030303032,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,17,B-D6,B,6,100,4,3.62,0.21294117647058822,1.0,0.905,1.0,0.8863636363636364,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,18,C-D6,C,6,100,4,3.48,0.19333333333333336,1.0,0.87,1.0,0.9166666666666666,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,19,D-D6,D,6,100,4,3.29,0.17315789473684212,1.0,0.8225,1.0,0.9116161616161617,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,20,A-D7,A,7,100,5,3.45,0.17249999999999996,1.0,0.6899999999999998,1.0,0.8651515151515151,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,21,B-D7,B,7,100,5,3.59,0.1709523809523809,1.0,0.7179999999999996,1.0,0.8560606060606061,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,22,C-D7,C,7,100,5,2.9,0.1318181818181818,1.0,0.5800000000000002,1.0,0.8292929292929292,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,23,D-D7,D,7,100,5,3.91,0.17,1.0,0.7819999999999999,1.0,0.8999999999999999,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,24,A-D8,A,8,100,6,3.88,0.16166666666666668,1.0,0.6466666666666667,1.0,0.9313131313131313,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,25,B-D8,B,8,100,6,3.62,0.1448,1.0,0.6033333333333334,1.0,0.8547138047138046,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,26,C-D8,C,8,100,6,2.0,0.0769230769230769,1.0,0.3333333333333334,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,87,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-87-mask-linear_comb-ct14_md/260622-121148,27,D-D8,D,8,100,6,4.55,0.16851851851851848,1.0,0.7583333333333333,1.0,0.8442760942760941,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,0,A-D2,A,2,0,0,0.0,,,,,,,,,
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,1,B-D2,B,2,100,0,1.0,1.0,0.0,,,1.0,,,,
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,2,C-D2,C,2,100,0,1.0,0.5,0.0,,,0.98989898989899,,,,
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,3,D-D2,D,2,100,0,1.0,0.3333333333333334,0.0,,,1.0,,,,
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,4,A-D3,A,3,100,1,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,100,1,1.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,100,1,1.0,0.1666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,100,1,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,100,2,2.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,100,2,2.0,0.22222222222222224,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,100,2,2.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,11,D-D4,D,4,100,2,2.0,0.1818181818181819,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,12,A-D5,A,5,100,3,2.63,0.21916666666666668,1.0,0.8766666666666667,1.0,0.8552188552188552,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,13,B-D5,B,5,100,3,2.6,0.19999999999999996,1.0,0.8666666666666667,1.0,0.8316498316498318,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,14,C-D5,C,5,100,3,2.85,0.20357142857142863,1.0,0.95,1.0,0.9225589225589224,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,15,D-D5,D,5,100,3,3.0,0.19999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,16,A-D6,A,6,100,4,3.17,0.198125,1.0,0.7925,1.0,0.7845117845117846,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,17,B-D6,B,6,100,4,3.51,0.2064705882352941,1.0,0.8775,1.0,0.8762626262626263,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,18,C-D6,C,6,100,4,3.36,0.18666666666666665,1.0,0.84,1.0,0.8695286195286195,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,19,D-D6,D,6,100,4,3.91,0.2057894736842104,1.0,0.9775,1.0,0.9621212121212122,1.0,1.0,512.0,0.0
AMSC-norm,88,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-88-mask-linear_comb-ct14_md/260622-121148,20,A-D7,A,7,100,5,3.84,0.192,1.0,0.768,1.0,0.8242424242424242,1.0,1.0,512.0,0.0
