method,task_idx,task_name,metric,mean,ci_low,ci_high,n_seeds
AMSC-no-norm,9,B-D4,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,9,B-D4,jaccard_stability,0.9615543186971758,0.9526606696639514,0.9704479677304002,7
AMSC-no-norm,9,B-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,9,B-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,9,B-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,10,C-D4,support_size,7.978571428571429,7.964759356556943,7.992383500585914,7
AMSC-no-norm,10,C-D4,support_fraction,0.7978571428571426,0.7964759356556941,0.7992383500585911,7
AMSC-no-norm,10,C-D4,same_family_precision,0.25076530612244896,0.25027201783621733,0.2512585944086806,7
AMSC-no-norm,10,C-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,10,C-D4,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,10,C-D4,jaccard_stability,0.9953102453102453,0.9919937897224913,0.9986267008979992,7
AMSC-no-norm,10,C-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,10,C-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,10,C-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,11,D-D4,support_size,4.345714285714286,3.6861453759962286,5.005283195432344,7
AMSC-no-norm,11,D-D4,support_fraction,0.39506493506493495,0.33510412509056614,0.45502574503930376,7
AMSC-no-norm,11,D-D4,same_family_precision,0.4856190476190476,0.3976849958992965,0.5735530993387987,7
AMSC-no-norm,11,D-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,11,D-D4,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,11,D-D4,jaccard_stability,0.9836459836459835,0.9736230040821121,0.993668963209855,7
AMSC-no-norm,11,D-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,11,D-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,11,D-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,12,A-D5,support_size,3.384285714285714,3.1981050135314915,3.5704664150399363,7
AMSC-no-norm,12,A-D5,support_fraction,0.2820238095238095,0.2665087511276243,0.29753886791999473,7
AMSC-no-norm,12,A-D5,same_family_precision,0.9208571428571428,0.8840055721081683,0.9577087136061173,7
AMSC-no-norm,12,A-D5,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,12,A-D5,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,12,A-D5,jaccard_stability,0.9302549302549302,0.9067421938755723,0.9537676666342881,7
AMSC-no-norm,12,A-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,12,A-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,12,A-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,13,B-D5,support_size,3.1757142857142857,3.0791379601128908,3.2722906113156807,7
AMSC-no-norm,13,B-D5,support_fraction,0.24428571428571427,0.23685676616253004,0.2517146624088985,7
AMSC-no-norm,13,B-D5,same_family_precision,0.9578673469387755,0.9346453372640438,0.9810893566135073,7
AMSC-no-norm,13,B-D5,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,13,B-D5,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,13,B-D5,jaccard_stability,0.9592249020820448,0.9451638025899481,0.9732860015741415,7
AMSC-no-norm,13,B-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,13,B-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,13,B-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,14,C-D5,support_size,4.607142857142857,3.509528571521537,5.704757142764176,7
AMSC-no-norm,14,C-D5,support_fraction,0.3290816326530613,0.2506806122515385,0.4074826530545841,7
AMSC-no-norm,14,C-D5,same_family_precision,0.7745391156462585,0.6196865586647747,0.9293916726277424,7
AMSC-no-norm,14,C-D5,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,14,C-D5,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,14,C-D5,jaccard_stability,0.9378696259648641,0.8972944555599496,0.9784447963697787,7
AMSC-no-norm,14,C-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,14,C-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,14,C-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,15,D-D5,support_size,3.0,3.0,3.0,7
AMSC-no-norm,15,D-D5,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
AMSC-no-norm,15,D-D5,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,15,D-D5,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,16,A-D6,support_size,4.0,4.0,4.0,7
AMSC-no-norm,16,A-D6,support_fraction,0.25,0.25,0.25,7
AMSC-no-norm,16,A-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,16,A-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,17,B-D6,support_size,4.0,4.0,4.0,7
AMSC-no-norm,17,B-D6,support_fraction,0.23529411764705882,0.2352941176470588,0.23529411764705885,7
AMSC-no-norm,17,B-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,17,B-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,18,C-D6,support_size,4.0,4.0,4.0,7
AMSC-no-norm,18,C-D6,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
AMSC-no-norm,18,C-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,18,C-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,19,D-D6,support_size,4.0,4.0,4.0,7
AMSC-no-norm,19,D-D6,support_fraction,0.21052631578947364,0.21052631578947362,0.21052631578947367,7
AMSC-no-norm,19,D-D6,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,19,D-D6,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,20,A-D7,support_size,5.0,5.0,5.0,7
AMSC-no-norm,20,A-D7,support_fraction,0.25,0.25,0.25,7
AMSC-no-norm,20,A-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,20,A-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,21,B-D7,support_size,5.0,5.0,5.0,7
AMSC-no-norm,21,B-D7,support_fraction,0.23809523809523808,0.23809523809523805,0.2380952380952381,7
AMSC-no-norm,21,B-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,21,B-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,22,C-D7,support_size,5.0,5.0,5.0,7
AMSC-no-norm,22,C-D7,support_fraction,0.22727272727272713,0.22727272727272707,0.22727272727272718,7
AMSC-no-norm,22,C-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,22,C-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,23,D-D7,support_size,5.0,5.0,5.0,7
AMSC-no-norm,23,D-D7,support_fraction,0.2173913043478261,0.21739130434782605,0.21739130434782616,7
AMSC-no-norm,23,D-D7,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,23,D-D7,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,24,A-D8,support_size,6.0,6.0,6.0,7
AMSC-no-norm,24,A-D8,support_fraction,0.25,0.25,0.25,7
AMSC-no-norm,24,A-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,24,A-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,25,B-D8,support_size,6.0,6.0,6.0,7
AMSC-no-norm,25,B-D8,support_fraction,0.24,0.24,0.24,7
AMSC-no-norm,25,B-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,25,B-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,26,C-D8,support_size,5.909999999999999,5.733599999999999,6.086399999999999,7
AMSC-no-norm,26,C-D8,support_fraction,0.2273076923076923,0.22052307692307693,0.23409230769230766,7
AMSC-no-norm,26,C-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,26,C-D8,same_family_recall,0.985,0.9556,1.0,7
AMSC-no-norm,26,C-D8,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,26,C-D8,jaccard_stability,0.9990379990379991,0.9971524771524772,1.0,7
AMSC-no-norm,26,C-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,26,C-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,26,C-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-no-norm,27,D-D8,support_size,6.0,6.0,6.0,7
AMSC-no-norm,27,D-D8,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
AMSC-no-norm,27,D-D8,same_family_precision,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,same_family_recall,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,any_same_family,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,jaccard_stability,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,first_correct_found,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-no-norm,27,D-D8,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,0,A-D2,support_size,0.0,0.0,0.0,7
AMSC-norm,0,A-D2,support_fraction,,,,0
AMSC-norm,0,A-D2,same_family_precision,,,,0
AMSC-norm,0,A-D2,same_family_recall,,,,0
AMSC-norm,0,A-D2,any_same_family,,,,0
AMSC-norm,0,A-D2,jaccard_stability,,,,0
AMSC-norm,0,A-D2,first_correct_found,,,,0
AMSC-norm,0,A-D2,selection_events_until_first_correct,,,,0
AMSC-norm,0,A-D2,steps_until_first_correct,,,,0
AMSC-norm,1,B-D2,support_size,1.0,1.0,1.0,7
AMSC-norm,1,B-D2,support_fraction,1.0,1.0,1.0,7
AMSC-norm,1,B-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-norm,1,B-D2,same_family_recall,,,,0
AMSC-norm,1,B-D2,any_same_family,,,,0
AMSC-norm,1,B-D2,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,1,B-D2,first_correct_found,,,,0
AMSC-norm,1,B-D2,selection_events_until_first_correct,,,,0
AMSC-norm,1,B-D2,steps_until_first_correct,,,,0
AMSC-norm,2,C-D2,support_size,1.002857142857143,0.9992423584006827,1.0064719273136031,7
AMSC-norm,2,C-D2,support_fraction,0.5014285714285714,0.4996211792003413,0.5032359636568016,7
AMSC-norm,2,C-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-norm,2,C-D2,same_family_recall,,,,0
AMSC-norm,2,C-D2,any_same_family,,,,0
AMSC-norm,2,C-D2,jaccard_stability,0.9826839826839827,0.969218663088077,0.9961493022798884,7
AMSC-norm,2,C-D2,first_correct_found,,,,0
AMSC-norm,2,C-D2,selection_events_until_first_correct,,,,0
AMSC-norm,2,C-D2,steps_until_first_correct,,,,0
AMSC-norm,3,D-D2,support_size,1.0,1.0,1.0,7
AMSC-norm,3,D-D2,support_fraction,0.3333333333333334,0.3333333333333334,0.3333333333333334,7
AMSC-norm,3,D-D2,same_family_precision,0.0,0.0,0.0,7
AMSC-norm,3,D-D2,same_family_recall,,,,0
AMSC-norm,3,D-D2,any_same_family,,,,0
AMSC-norm,3,D-D2,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,3,D-D2,first_correct_found,,,,0
AMSC-norm,3,D-D2,selection_events_until_first_correct,,,,0
AMSC-norm,3,D-D2,steps_until_first_correct,,,,0
AMSC-norm,4,A-D3,support_size,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,support_fraction,0.25,0.25,0.25,7
AMSC-norm,4,A-D3,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,any_same_family,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,4,A-D3,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,5,B-D3,support_size,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,support_fraction,0.19999999999999996,0.19999999999999996,0.19999999999999996,7
AMSC-norm,5,B-D3,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,any_same_family,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,5,B-D3,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,6,C-D3,support_size,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,support_fraction,0.1666666666666667,0.1666666666666667,0.1666666666666667,7
AMSC-norm,6,C-D3,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,any_same_family,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,6,C-D3,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,7,D-D3,support_size,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,support_fraction,0.1428571428571428,0.1428571428571428,0.1428571428571428,7
AMSC-norm,7,D-D3,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,any_same_family,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,7,D-D3,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,8,A-D4,support_size,2.0,2.0,2.0,7
AMSC-norm,8,A-D4,support_fraction,0.25,0.25,0.25,7
AMSC-norm,8,A-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,any_same_family,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,8,A-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,9,B-D4,support_size,2.0,2.0,2.0,7
AMSC-norm,9,B-D4,support_fraction,0.22222222222222227,0.22222222222222224,0.2222222222222223,7
AMSC-norm,9,B-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,any_same_family,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,jaccard_stability,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,9,B-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,10,C-D4,support_size,1.9885714285714287,1.9717714285714287,2.005371428571429,7
AMSC-norm,10,C-D4,support_fraction,0.19885714285714282,0.19717714285714283,0.2005371428571428,7
AMSC-norm,10,C-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,10,C-D4,same_family_recall,0.9942857142857143,0.9858857142857144,1.0,7
AMSC-norm,10,C-D4,any_same_family,1.0,1.0,1.0,7
AMSC-norm,10,C-D4,jaccard_stability,0.9906204906204906,0.9775827509839148,1.0,7
AMSC-norm,10,C-D4,first_correct_found,1.0,1.0,1.0,7
AMSC-norm,10,C-D4,selection_events_until_first_correct,1.0,1.0,1.0,7
AMSC-norm,10,C-D4,steps_until_first_correct,512.0,512.0,512.0,7
AMSC-norm,11,D-D4,support_size,2.0,2.0,2.0,7
AMSC-norm,11,D-D4,support_fraction,0.1818181818181819,0.1818181818181819,0.1818181818181819,7
AMSC-norm,11,D-D4,same_family_precision,1.0,1.0,1.0,7
AMSC-norm,11,D-D4,same_family_recall,1.0,1.0,1.0,7
AMSC-norm,11,D-D4,any_same_family,1.0,1.0,1.0,7
AMSC-norm,11,D-D4,jaccard_stability,1.0,1.0,1.0,7
