method,seed,run_dir,task_idx,task_name,family,depth,layer,component_idx,component_role,beta_logit,beta_weight,selected_prior_count,effective_n,source
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.phi_body.layers.1,1,same_family,0.1933073252439499,0.5133171690004114,1,1.9985822298276077,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.phi_body.layers.1,5,current,0.1400260478258133,0.48668283099958853,1,1.9985822298276077,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.phi_body.layers.2,1,same_family,0.20134705305099487,0.5173332347606188,1,1.9975993567887158,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.phi_body.layers.2,5,current,0.1319863200187683,0.4826667652393813,1,1.9975993567887158,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.fc_action,1,same_family,0.21421688795089722,0.523757159199238,1,1.9954949497428074,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.fc_action,5,current,0.1191166415810585,0.476242840800762,1,1.9954949497428074,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.fc_critic,1,same_family,0.15909628570079803,0.4962148830676986,1,1.999885389686609,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,5,B-D3,B,3,network.fc_critic,5,current,0.17423704266548157,0.5037851169323013,1,1.999885389686609,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.0,2,same_family,0.13848011195659637,0.49781150278316383,1,1.999961684573505,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.0,6,current,0.14723415672779083,0.5021884972168361,1,1.999961684573505,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.1,2,same_family,0.1458940953016281,0.5015184720860967,1,1.9999815541103168,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.1,6,current,0.1398201882839203,0.4984815279139034,1,1.9999815541103168,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.2,2,same_family,0.159585103392601,0.5083631895650107,1,1.9994406129830866,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.phi_body.layers.2,6,current,0.12612922489643097,0.4916368104349894,1,1.9994406129830866,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.fc_action,2,same_family,0.1634824573993683,0.5103112050139519,1,1.9991497939881218,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.fc_action,6,current,0.12223178893327713,0.4896887949860481,1,1.9991497939881218,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.fc_critic,2,same_family,0.17410413920879364,0.5156182800556134,1,1.9980504568383288,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,6,C-D3,C,3,network.fc_critic,6,current,0.11161068826913834,0.48438171994438656,1,1.9980504568383288,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.0,3,same_family,0.19045084714889526,0.5326788608097686,1,1.9914930749009694,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.0,7,current,0.05954880267381668,0.46732113919023144,1,1.9914930749009694,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.1,3,same_family,0.1965254545211792,0.5357018073604726,1,1.9898547728088947,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.1,7,current,0.053474780172109604,0.46429819263952743,1,1.9898547728088947,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.2,3,same_family,0.21207469701766968,0.5434276255806009,1,1.9850252973720715,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.phi_body.layers.2,7,current,0.037925392389297485,0.45657237441939913,1,1.9850252973720715,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.fc_action,3,same_family,0.20441800355911255,0.5396255941363512,1,1.9875169015458636,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.fc_action,7,current,0.04558253288269043,0.4603744058636488,1,1.9875169015458636,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.fc_critic,3,same_family,0.1340501606464386,0.5045250201091653,1,1.9998362069592721,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,7,D-D3,D,3,network.fc_critic,7,current,0.1159495860338211,0.49547497989083467,1,1.9998362069592721,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.0,0,same_family,0.08926288783550262,0.3258526456991849,2,2.998283634246823,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.0,4,same_family,0.10119354724884033,0.32976356617391356,2,2.998283634246823,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.0,8,current,0.14457431435585022,0.34438378812690157,2,2.998283634246823,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.1,0,same_family,0.11731564253568649,0.3326351152010701,2,2.999839795856377,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.1,4,same_family,0.12917645275592804,0.33660392731147115,2,2.999839795856377,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.1,8,current,0.11166543513536453,0.3307609574874588,2,2.999839795856377,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.2,0,same_family,0.17267821729183197,0.34899957308706725,2,2.992493749493407,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.2,4,same_family,0.1488940268754959,0.3407968352041073,2,2.992493749493407,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.phi_body.layers.2,8,current,0.054836347699165344,0.3102035917088255,2,2.992493749493407,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_action,0,same_family,0.178215891122818,0.3506884556576797,2,2.988990858871749,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_action,4,same_family,0.1599842607975006,0.34435276386374203,2,2.988990858871749,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_action,8,current,0.03849427402019501,0.30495878047857833,2,2.988990858871749,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_critic,0,same_family,0.11703239381313324,0.3324335645035012,2,2.9993496300922544,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_critic,4,same_family,0.13878509402275085,0.3397441160246265,2,2.9993496300922544,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,8,A-D4,A,4,network.fc_critic,8,current,0.10306411236524582,0.3278223194718723,2,2.9993496300922544,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.0,1,same_family,0.08038131147623062,0.32242811069601046,2,2.9947851164606485,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.0,5,same_family,0.1708681881427765,0.3529643553478574,2,2.9947851164606485,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.0,9,current,0.08711797744035721,0.3246075339561322,2,2.9947851164606485,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.1,1,same_family,0.11571390181779861,0.33074470774300657,2,2.990450392469101,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.1,5,same_family,0.1937500685453415,0.3575885303492627,2,2.990450392469101,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.1,9,current,0.05630164593458176,0.3116667619077307,2,2.990450392469101,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.2,1,same_family,0.1349574625492096,0.33870321902811107,2,2.993403140189475,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.2,5,same_family,0.16559450328350067,0.3492406774002064,2,2.993403140189475,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.phi_body.layers.2,9,current,0.053016189485788345,0.31205610357168245,2,2.993403140189475,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_action,1,same_family,0.14988826215267181,0.34289146793949143,2,2.992012423999864,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_action,5,same_family,0.1645498126745224,0.34795582345269416,2,2.992012423999864,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_action,9,current,0.04630964249372482,0.3091527086078144,2,2.992012423999864,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_critic,1,same_family,0.10544000566005707,0.3323025966678185,2,2.999136337919099,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_critic,5,same_family,0.1304515153169632,0.3407187984869492,2,2.999136337919099,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,9,B-D4,B,4,network.fc_critic,9,current,0.08928875625133514,0.3269786048452324,2,2.999136337919099,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,network.phi_body.layers.0,2,same_family,0.03157605975866318,0.3158403920624505,2,2.995464514435004,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,network.phi_body.layers.0,6,same_family,0.09731051325798035,0.3372995645488613,2,2.995464514435004,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,network.phi_body.layers.0,10,current,0.12526042759418488,0.3468600433886883,2,2.995464514435004,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,network.phi_body.layers.1,2,same_family,0.07395404577255249,0.3251499051070685,2,2.9974020462304334,checkpoint_reconstruction
AMSC-norm,86,/home/lunet/cosn2/side_projects/LARA/mask-lrl-cluster-optimization/log/AMSC_runs/ct28-interleaved-AMSC-lwe-norm/MetaCTgraph-ppo-supermask-86-mask-linear_comb-ct14_md/260622-121148,10,C-D4,C,4,network.phi_body.layers.1,6,same_family,0.1393735110759735,0.3471322349060273,2,2.9974020462304334,checkpoint_reconstruction
